Implementation smell,Namespace,Class,File,Method,Description
Long Method,Itenso.Rtf.Parser,RtfParser,C:\repos\Sicos1977_msgreader\Parser\Parser\RtfParser.cs,ParseRtf,The method has 163 lines of code.
Long Method,Itenso.Rtf.Parser,RtfParser,C:\repos\Sicos1977_msgreader\Parser\Parser\RtfParser.cs,HandleTag,The method has 141 lines of code.
Complex Method,Itenso.Rtf.Parser,RtfParser,C:\repos\Sicos1977_msgreader\Parser\Parser\RtfParser.cs,HandleTag,Cyclomatic complexity of the method is 12
Magic Number,Itenso.Rtf.Parser,RtfParser,C:\repos\Sicos1977_msgreader\Parser\Parser\RtfParser.cs,HandleTag,The following statement contains a magic number: if ( tagCount < 4 )  			{  				// this only handles the initial encoding tag in the header section  				UpdateEncoding( tag );  			}
Magic Number,Itenso.Rtf.Parser,RtfParser,C:\repos\Sicos1977_msgreader\Parser\Parser\RtfParser.cs,HandleTag,The following statement contains a magic number: switch ( tagName )  			{  				case RtfSpec.TagUnicodeCode:  					int unicodeValue = tag.ValueAsNumber;  					char unicodeChar = (char)unicodeValue;  					curText.Append( unicodeChar );  					// skip over the indicated number of 'alternative representation' text  					for ( int i = 0; i < unicodeSkipCount; i++ )  					{  						int nextChar = PeekNextChar( reader' true );  						switch ( nextChar )  						{  							case ' ':  							case '\r':  							case '\n':  								reader.Read(); // consume peeked char  								skippedContent = true;  								if ( i == 0 )  								{  									// the first whitespace after the tag  									// -> only a delimiter' doesn't count for skipping ...  									i--;  								}  								break;  							case '\\':  								reader.Read(); // consume peeked char  								skippedContent = true;  								int secondChar = ReadOneByte( reader ); // mandatory  								switch ( secondChar )  								{  									case '\'':  										// ok' this is a hex-encoded 'byte' -> need to consume both  										// hex digits too  										ReadOneByte( reader ); // high nibble  										ReadOneByte( reader ); // low nibble  										break;  								}  								break;  							case '{':  							case '}':  								// don't consume peeked char and abort skipping  								i = unicodeSkipCount;  								break;  							default:  								reader.Read(); // consume peeked char  								skippedContent = true;  								break;  						}  					}  					break;    				case RtfSpec.TagUnicodeSkipCount:  					int newSkipCount = tag.ValueAsNumber;  					if ( newSkipCount < 0 || newSkipCount > 10 )  					{  						throw new RtfUnicodeEncodingException( Strings.InvalidUnicodeSkipCount( tag.ToString() ) );  					}  					unicodeSkipCount = newSkipCount;  					break;    				default:  					FlushText();  					NotifyTagFound( tag );  					break;  			}
Magic Number,Itenso.Rtf.Parser,RtfParser,C:\repos\Sicos1977_msgreader\Parser\Parser\RtfParser.cs,UpdateEncoding,The following statement contains a magic number: switch ( tag.Name )  			{  				case RtfSpec.TagEncodingAnsi:  					UpdateEncoding( RtfSpec.AnsiCodePage );  					break;  				case RtfSpec.TagEncodingMac:  					UpdateEncoding( 10000 );  					break;  				case RtfSpec.TagEncodingPc:  					UpdateEncoding( 437 );  					break;  				case RtfSpec.TagEncodingPca:  					UpdateEncoding( 850 );  					break;  				case RtfSpec.TagEncodingAnsiCodePage:  					UpdateEncoding( tag.ValueAsNumber );  					break;  			}
Magic Number,Itenso.Rtf.Parser,RtfParser,C:\repos\Sicos1977_msgreader\Parser\Parser\RtfParser.cs,UpdateEncoding,The following statement contains a magic number: switch ( tag.Name )  			{  				case RtfSpec.TagEncodingAnsi:  					UpdateEncoding( RtfSpec.AnsiCodePage );  					break;  				case RtfSpec.TagEncodingMac:  					UpdateEncoding( 10000 );  					break;  				case RtfSpec.TagEncodingPc:  					UpdateEncoding( 437 );  					break;  				case RtfSpec.TagEncodingPca:  					UpdateEncoding( 850 );  					break;  				case RtfSpec.TagEncodingAnsiCodePage:  					UpdateEncoding( tag.ValueAsNumber );  					break;  			}
Magic Number,Itenso.Rtf.Parser,RtfParser,C:\repos\Sicos1977_msgreader\Parser\Parser\RtfParser.cs,UpdateEncoding,The following statement contains a magic number: switch ( tag.Name )  			{  				case RtfSpec.TagEncodingAnsi:  					UpdateEncoding( RtfSpec.AnsiCodePage );  					break;  				case RtfSpec.TagEncodingMac:  					UpdateEncoding( 10000 );  					break;  				case RtfSpec.TagEncodingPc:  					UpdateEncoding( 437 );  					break;  				case RtfSpec.TagEncodingPca:  					UpdateEncoding( 850 );  					break;  				case RtfSpec.TagEncodingAnsiCodePage:  					UpdateEncoding( tag.ValueAsNumber );  					break;  			}
Magic Number,Itenso.Rtf,RtfSpec,C:\repos\Sicos1977_msgreader\Parser\RtfSpec.cs,GetCodePage,The following statement contains a magic number: switch ( charSet )  			{  				case 0:  					return 1252; // ANSI  				case 1:  					return 0; // Default  				case 2:  					return 42; // Symbol  				case 77:  					return 10000; // Mac Roman  				case 78:  					return 10001; // Mac Shift Jis  				case 79:  					return 10003; // Mac Hangul  				case 80:  					return 10008; // Mac GB2312  				case 81:  					return 10002; // Mac Big5  				case 82:  					return 0; // Mac Johab (old)  				case 83:  					return 10005; // Mac Hebrew  				case 84:  					return 10004; // Mac Arabic  				case 85:  					return 10006; // Mac Greek  				case 86:  					return 10081; // Mac Turkish  				case 87:  					return 10021; // Mac Thai  				case 88:  					return 10029; // Mac East Europe  				case 89:  					return 10007; // Mac Russian  				case 128:  					return 932; // Shift JIS  				case 129:  					return 949; // Hangul  				case 130:  					return 1361; // Johab  				case 134:  					return 936; // GB2312  				case 136:  					return 950; // Big5  				case 161:  					return 1253; // Greek  				case 162:  					return 1254; // Turkish  				case 163:  					return 1258; // Vietnamese  				case 177:  					return 1255; // Hebrew  				case 178:  					return 1256; // Arabic  				case 179:  					return 0; // Arabic Traditional (old)  				case 180:  					return 0; // Arabic user (old)  				case 181:  					return 0; // Hebrew user (old)  				case 186:  					return 1257; // Baltic  				case 204:  					return 1251; // Russian  				case 222:  					return 874; // Thai  				case 238:  					return 1250; // Eastern European  				case 254:  					return 437; // PC 437  				case 255:  					return 850; // OEM  			}
Magic Number,Itenso.Rtf,RtfSpec,C:\repos\Sicos1977_msgreader\Parser\RtfSpec.cs,GetCodePage,The following statement contains a magic number: switch ( charSet )  			{  				case 0:  					return 1252; // ANSI  				case 1:  					return 0; // Default  				case 2:  					return 42; // Symbol  				case 77:  					return 10000; // Mac Roman  				case 78:  					return 10001; // Mac Shift Jis  				case 79:  					return 10003; // Mac Hangul  				case 80:  					return 10008; // Mac GB2312  				case 81:  					return 10002; // Mac Big5  				case 82:  					return 0; // Mac Johab (old)  				case 83:  					return 10005; // Mac Hebrew  				case 84:  					return 10004; // Mac Arabic  				case 85:  					return 10006; // Mac Greek  				case 86:  					return 10081; // Mac Turkish  				case 87:  					return 10021; // Mac Thai  				case 88:  					return 10029; // Mac East Europe  				case 89:  					return 10007; // Mac Russian  				case 128:  					return 932; // Shift JIS  				case 129:  					return 949; // Hangul  				case 130:  					return 1361; // Johab  				case 134:  					return 936; // GB2312  				case 136:  					return 950; // Big5  				case 161:  					return 1253; // Greek  				case 162:  					return 1254; // Turkish  				case 163:  					return 1258; // Vietnamese  				case 177:  					return 1255; // Hebrew  				case 178:  					return 1256; // Arabic  				case 179:  					return 0; // Arabic Traditional (old)  				case 180:  					return 0; // Arabic user (old)  				case 181:  					return 0; // Hebrew user (old)  				case 186:  					return 1257; // Baltic  				case 204:  					return 1251; // Russian  				case 222:  					return 874; // Thai  				case 238:  					return 1250; // Eastern European  				case 254:  					return 437; // PC 437  				case 255:  					return 850; // OEM  			}
Magic Number,Itenso.Rtf,RtfSpec,C:\repos\Sicos1977_msgreader\Parser\RtfSpec.cs,GetCodePage,The following statement contains a magic number: switch ( charSet )  			{  				case 0:  					return 1252; // ANSI  				case 1:  					return 0; // Default  				case 2:  					return 42; // Symbol  				case 77:  					return 10000; // Mac Roman  				case 78:  					return 10001; // Mac Shift Jis  				case 79:  					return 10003; // Mac Hangul  				case 80:  					return 10008; // Mac GB2312  				case 81:  					return 10002; // Mac Big5  				case 82:  					return 0; // Mac Johab (old)  				case 83:  					return 10005; // Mac Hebrew  				case 84:  					return 10004; // Mac Arabic  				case 85:  					return 10006; // Mac Greek  				case 86:  					return 10081; // Mac Turkish  				case 87:  					return 10021; // Mac Thai  				case 88:  					return 10029; // Mac East Europe  				case 89:  					return 10007; // Mac Russian  				case 128:  					return 932; // Shift JIS  				case 129:  					return 949; // Hangul  				case 130:  					return 1361; // Johab  				case 134:  					return 936; // GB2312  				case 136:  					return 950; // Big5  				case 161:  					return 1253; // Greek  				case 162:  					return 1254; // Turkish  				case 163:  					return 1258; // Vietnamese  				case 177:  					return 1255; // Hebrew  				case 178:  					return 1256; // Arabic  				case 179:  					return 0; // Arabic Traditional (old)  				case 180:  					return 0; // Arabic user (old)  				case 181:  					return 0; // Hebrew user (old)  				case 186:  					return 1257; // Baltic  				case 204:  					return 1251; // Russian  				case 222:  					return 874; // Thai  				case 238:  					return 1250; // Eastern European  				case 254:  					return 437; // PC 437  				case 255:  					return 850; // OEM  			}
Magic Number,Itenso.Rtf,RtfSpec,C:\repos\Sicos1977_msgreader\Parser\RtfSpec.cs,GetCodePage,The following statement contains a magic number: switch ( charSet )  			{  				case 0:  					return 1252; // ANSI  				case 1:  					return 0; // Default  				case 2:  					return 42; // Symbol  				case 77:  					return 10000; // Mac Roman  				case 78:  					return 10001; // Mac Shift Jis  				case 79:  					return 10003; // Mac Hangul  				case 80:  					return 10008; // Mac GB2312  				case 81:  					return 10002; // Mac Big5  				case 82:  					return 0; // Mac Johab (old)  				case 83:  					return 10005; // Mac Hebrew  				case 84:  					return 10004; // Mac Arabic  				case 85:  					return 10006; // Mac Greek  				case 86:  					return 10081; // Mac Turkish  				case 87:  					return 10021; // Mac Thai  				case 88:  					return 10029; // Mac East Europe  				case 89:  					return 10007; // Mac Russian  				case 128:  					return 932; // Shift JIS  				case 129:  					return 949; // Hangul  				case 130:  					return 1361; // Johab  				case 134:  					return 936; // GB2312  				case 136:  					return 950; // Big5  				case 161:  					return 1253; // Greek  				case 162:  					return 1254; // Turkish  				case 163:  					return 1258; // Vietnamese  				case 177:  					return 1255; // Hebrew  				case 178:  					return 1256; // Arabic  				case 179:  					return 0; // Arabic Traditional (old)  				case 180:  					return 0; // Arabic user (old)  				case 181:  					return 0; // Hebrew user (old)  				case 186:  					return 1257; // Baltic  				case 204:  					return 1251; // Russian  				case 222:  					return 874; // Thai  				case 238:  					return 1250; // Eastern European  				case 254:  					return 437; // PC 437  				case 255:  					return 850; // OEM  			}
Magic Number,Itenso.Rtf,RtfSpec,C:\repos\Sicos1977_msgreader\Parser\RtfSpec.cs,GetCodePage,The following statement contains a magic number: switch ( charSet )  			{  				case 0:  					return 1252; // ANSI  				case 1:  					return 0; // Default  				case 2:  					return 42; // Symbol  				case 77:  					return 10000; // Mac Roman  				case 78:  					return 10001; // Mac Shift Jis  				case 79:  					return 10003; // Mac Hangul  				case 80:  					return 10008; // Mac GB2312  				case 81:  					return 10002; // Mac Big5  				case 82:  					return 0; // Mac Johab (old)  				case 83:  					return 10005; // Mac Hebrew  				case 84:  					return 10004; // Mac Arabic  				case 85:  					return 10006; // Mac Greek  				case 86:  					return 10081; // Mac Turkish  				case 87:  					return 10021; // Mac Thai  				case 88:  					return 10029; // Mac East Europe  				case 89:  					return 10007; // Mac Russian  				case 128:  					return 932; // Shift JIS  				case 129:  					return 949; // Hangul  				case 130:  					return 1361; // Johab  				case 134:  					return 936; // GB2312  				case 136:  					return 950; // Big5  				case 161:  					return 1253; // Greek  				case 162:  					return 1254; // Turkish  				case 163:  					return 1258; // Vietnamese  				case 177:  					return 1255; // Hebrew  				case 178:  					return 1256; // Arabic  				case 179:  					return 0; // Arabic Traditional (old)  				case 180:  					return 0; // Arabic user (old)  				case 181:  					return 0; // Hebrew user (old)  				case 186:  					return 1257; // Baltic  				case 204:  					return 1251; // Russian  				case 222:  					return 874; // Thai  				case 238:  					return 1250; // Eastern European  				case 254:  					return 437; // PC 437  				case 255:  					return 850; // OEM  			}
Magic Number,Itenso.Rtf,RtfSpec,C:\repos\Sicos1977_msgreader\Parser\RtfSpec.cs,GetCodePage,The following statement contains a magic number: switch ( charSet )  			{  				case 0:  					return 1252; // ANSI  				case 1:  					return 0; // Default  				case 2:  					return 42; // Symbol  				case 77:  					return 10000; // Mac Roman  				case 78:  					return 10001; // Mac Shift Jis  				case 79:  					return 10003; // Mac Hangul  				case 80:  					return 10008; // Mac GB2312  				case 81:  					return 10002; // Mac Big5  				case 82:  					return 0; // Mac Johab (old)  				case 83:  					return 10005; // Mac Hebrew  				case 84:  					return 10004; // Mac Arabic  				case 85:  					return 10006; // Mac Greek  				case 86:  					return 10081; // Mac Turkish  				case 87:  					return 10021; // Mac Thai  				case 88:  					return 10029; // Mac East Europe  				case 89:  					return 10007; // Mac Russian  				case 128:  					return 932; // Shift JIS  				case 129:  					return 949; // Hangul  				case 130:  					return 1361; // Johab  				case 134:  					return 936; // GB2312  				case 136:  					return 950; // Big5  				case 161:  					return 1253; // Greek  				case 162:  					return 1254; // Turkish  				case 163:  					return 1258; // Vietnamese  				case 177:  					return 1255; // Hebrew  				case 178:  					return 1256; // Arabic  				case 179:  					return 0; // Arabic Traditional (old)  				case 180:  					return 0; // Arabic user (old)  				case 181:  					return 0; // Hebrew user (old)  				case 186:  					return 1257; // Baltic  				case 204:  					return 1251; // Russian  				case 222:  					return 874; // Thai  				case 238:  					return 1250; // Eastern European  				case 254:  					return 437; // PC 437  				case 255:  					return 850; // OEM  			}
Magic Number,Itenso.Rtf,RtfSpec,C:\repos\Sicos1977_msgreader\Parser\RtfSpec.cs,GetCodePage,The following statement contains a magic number: switch ( charSet )  			{  				case 0:  					return 1252; // ANSI  				case 1:  					return 0; // Default  				case 2:  					return 42; // Symbol  				case 77:  					return 10000; // Mac Roman  				case 78:  					return 10001; // Mac Shift Jis  				case 79:  					return 10003; // Mac Hangul  				case 80:  					return 10008; // Mac GB2312  				case 81:  					return 10002; // Mac Big5  				case 82:  					return 0; // Mac Johab (old)  				case 83:  					return 10005; // Mac Hebrew  				case 84:  					return 10004; // Mac Arabic  				case 85:  					return 10006; // Mac Greek  				case 86:  					return 10081; // Mac Turkish  				case 87:  					return 10021; // Mac Thai  				case 88:  					return 10029; // Mac East Europe  				case 89:  					return 10007; // Mac Russian  				case 128:  					return 932; // Shift JIS  				case 129:  					return 949; // Hangul  				case 130:  					return 1361; // Johab  				case 134:  					return 936; // GB2312  				case 136:  					return 950; // Big5  				case 161:  					return 1253; // Greek  				case 162:  					return 1254; // Turkish  				case 163:  					return 1258; // Vietnamese  				case 177:  					return 1255; // Hebrew  				case 178:  					return 1256; // Arabic  				case 179:  					return 0; // Arabic Traditional (old)  				case 180:  					return 0; // Arabic user (old)  				case 181:  					return 0; // Hebrew user (old)  				case 186:  					return 1257; // Baltic  				case 204:  					return 1251; // Russian  				case 222:  					return 874; // Thai  				case 238:  					return 1250; // Eastern European  				case 254:  					return 437; // PC 437  				case 255:  					return 850; // OEM  			}
Magic Number,Itenso.Rtf,RtfSpec,C:\repos\Sicos1977_msgreader\Parser\RtfSpec.cs,GetCodePage,The following statement contains a magic number: switch ( charSet )  			{  				case 0:  					return 1252; // ANSI  				case 1:  					return 0; // Default  				case 2:  					return 42; // Symbol  				case 77:  					return 10000; // Mac Roman  				case 78:  					return 10001; // Mac Shift Jis  				case 79:  					return 10003; // Mac Hangul  				case 80:  					return 10008; // Mac GB2312  				case 81:  					return 10002; // Mac Big5  				case 82:  					return 0; // Mac Johab (old)  				case 83:  					return 10005; // Mac Hebrew  				case 84:  					return 10004; // Mac Arabic  				case 85:  					return 10006; // Mac Greek  				case 86:  					return 10081; // Mac Turkish  				case 87:  					return 10021; // Mac Thai  				case 88:  					return 10029; // Mac East Europe  				case 89:  					return 10007; // Mac Russian  				case 128:  					return 932; // Shift JIS  				case 129:  					return 949; // Hangul  				case 130:  					return 1361; // Johab  				case 134:  					return 936; // GB2312  				case 136:  					return 950; // Big5  				case 161:  					return 1253; // Greek  				case 162:  					return 1254; // Turkish  				case 163:  					return 1258; // Vietnamese  				case 177:  					return 1255; // Hebrew  				case 178:  					return 1256; // Arabic  				case 179:  					return 0; // Arabic Traditional (old)  				case 180:  					return 0; // Arabic user (old)  				case 181:  					return 0; // Hebrew user (old)  				case 186:  					return 1257; // Baltic  				case 204:  					return 1251; // Russian  				case 222:  					return 874; // Thai  				case 238:  					return 1250; // Eastern European  				case 254:  					return 437; // PC 437  				case 255:  					return 850; // OEM  			}
Magic Number,Itenso.Rtf,RtfSpec,C:\repos\Sicos1977_msgreader\Parser\RtfSpec.cs,GetCodePage,The following statement contains a magic number: switch ( charSet )  			{  				case 0:  					return 1252; // ANSI  				case 1:  					return 0; // Default  				case 2:  					return 42; // Symbol  				case 77:  					return 10000; // Mac Roman  				case 78:  					return 10001; // Mac Shift Jis  				case 79:  					return 10003; // Mac Hangul  				case 80:  					return 10008; // Mac GB2312  				case 81:  					return 10002; // Mac Big5  				case 82:  					return 0; // Mac Johab (old)  				case 83:  					return 10005; // Mac Hebrew  				case 84:  					return 10004; // Mac Arabic  				case 85:  					return 10006; // Mac Greek  				case 86:  					return 10081; // Mac Turkish  				case 87:  					return 10021; // Mac Thai  				case 88:  					return 10029; // Mac East Europe  				case 89:  					return 10007; // Mac Russian  				case 128:  					return 932; // Shift JIS  				case 129:  					return 949; // Hangul  				case 130:  					return 1361; // Johab  				case 134:  					return 936; // GB2312  				case 136:  					return 950; // Big5  				case 161:  					return 1253; // Greek  				case 162:  					return 1254; // Turkish  				case 163:  					return 1258; // Vietnamese  				case 177:  					return 1255; // Hebrew  				case 178:  					return 1256; // Arabic  				case 179:  					return 0; // Arabic Traditional (old)  				case 180:  					return 0; // Arabic user (old)  				case 181:  					return 0; // Hebrew user (old)  				case 186:  					return 1257; // Baltic  				case 204:  					return 1251; // Russian  				case 222:  					return 874; // Thai  				case 238:  					return 1250; // Eastern European  				case 254:  					return 437; // PC 437  				case 255:  					return 850; // OEM  			}
Magic Number,Itenso.Rtf,RtfSpec,C:\repos\Sicos1977_msgreader\Parser\RtfSpec.cs,GetCodePage,The following statement contains a magic number: switch ( charSet )  			{  				case 0:  					return 1252; // ANSI  				case 1:  					return 0; // Default  				case 2:  					return 42; // Symbol  				case 77:  					return 10000; // Mac Roman  				case 78:  					return 10001; // Mac Shift Jis  				case 79:  					return 10003; // Mac Hangul  				case 80:  					return 10008; // Mac GB2312  				case 81:  					return 10002; // Mac Big5  				case 82:  					return 0; // Mac Johab (old)  				case 83:  					return 10005; // Mac Hebrew  				case 84:  					return 10004; // Mac Arabic  				case 85:  					return 10006; // Mac Greek  				case 86:  					return 10081; // Mac Turkish  				case 87:  					return 10021; // Mac Thai  				case 88:  					return 10029; // Mac East Europe  				case 89:  					return 10007; // Mac Russian  				case 128:  					return 932; // Shift JIS  				case 129:  					return 949; // Hangul  				case 130:  					return 1361; // Johab  				case 134:  					return 936; // GB2312  				case 136:  					return 950; // Big5  				case 161:  					return 1253; // Greek  				case 162:  					return 1254; // Turkish  				case 163:  					return 1258; // Vietnamese  				case 177:  					return 1255; // Hebrew  				case 178:  					return 1256; // Arabic  				case 179:  					return 0; // Arabic Traditional (old)  				case 180:  					return 0; // Arabic user (old)  				case 181:  					return 0; // Hebrew user (old)  				case 186:  					return 1257; // Baltic  				case 204:  					return 1251; // Russian  				case 222:  					return 874; // Thai  				case 238:  					return 1250; // Eastern European  				case 254:  					return 437; // PC 437  				case 255:  					return 850; // OEM  			}
Magic Number,Itenso.Rtf,RtfSpec,C:\repos\Sicos1977_msgreader\Parser\RtfSpec.cs,GetCodePage,The following statement contains a magic number: switch ( charSet )  			{  				case 0:  					return 1252; // ANSI  				case 1:  					return 0; // Default  				case 2:  					return 42; // Symbol  				case 77:  					return 10000; // Mac Roman  				case 78:  					return 10001; // Mac Shift Jis  				case 79:  					return 10003; // Mac Hangul  				case 80:  					return 10008; // Mac GB2312  				case 81:  					return 10002; // Mac Big5  				case 82:  					return 0; // Mac Johab (old)  				case 83:  					return 10005; // Mac Hebrew  				case 84:  					return 10004; // Mac Arabic  				case 85:  					return 10006; // Mac Greek  				case 86:  					return 10081; // Mac Turkish  				case 87:  					return 10021; // Mac Thai  				case 88:  					return 10029; // Mac East Europe  				case 89:  					return 10007; // Mac Russian  				case 128:  					return 932; // Shift JIS  				case 129:  					return 949; // Hangul  				case 130:  					return 1361; // Johab  				case 134:  					return 936; // GB2312  				case 136:  					return 950; // Big5  				case 161:  					return 1253; // Greek  				case 162:  					return 1254; // Turkish  				case 163:  					return 1258; // Vietnamese  				case 177:  					return 1255; // Hebrew  				case 178:  					return 1256; // Arabic  				case 179:  					return 0; // Arabic Traditional (old)  				case 180:  					return 0; // Arabic user (old)  				case 181:  					return 0; // Hebrew user (old)  				case 186:  					return 1257; // Baltic  				case 204:  					return 1251; // Russian  				case 222:  					return 874; // Thai  				case 238:  					return 1250; // Eastern European  				case 254:  					return 437; // PC 437  				case 255:  					return 850; // OEM  			}
Magic Number,Itenso.Rtf.Model,RtfGroup,C:\repos\Sicos1977_msgreader\Parser\Model\RtfGroup.cs,ToString,The following statement contains a magic number: if ( count > 0 )  			{  				// visualize the first two child elements for convenience during debugging  				buf.Append( ": [" );  				buf.Append( contents[ 0 ] );  				if ( count > 1 )  				{  					buf.Append( "' " );  					buf.Append( contents[ 1 ] );  					if ( count > 2 )  					{  						buf.Append( "' " );  						if ( count > 3 )  						{  							buf.Append( "...' " );  						}  						buf.Append( contents[ count - 1 ] );  					}  				}  				buf.Append( "]" );  			}
Magic Number,Itenso.Rtf.Model,RtfGroup,C:\repos\Sicos1977_msgreader\Parser\Model\RtfGroup.cs,ToString,The following statement contains a magic number: if ( count > 0 )  			{  				// visualize the first two child elements for convenience during debugging  				buf.Append( ": [" );  				buf.Append( contents[ 0 ] );  				if ( count > 1 )  				{  					buf.Append( "' " );  					buf.Append( contents[ 1 ] );  					if ( count > 2 )  					{  						buf.Append( "' " );  						if ( count > 3 )  						{  							buf.Append( "...' " );  						}  						buf.Append( contents[ count - 1 ] );  					}  				}  				buf.Append( "]" );  			}
Missing Default,Itenso.Rtf.Parser,RtfParser,C:\repos\Sicos1977_msgreader\Parser\Parser\RtfParser.cs,HandleTag,The following switch statement is missing a default case: switch ( tagName )  				{  					case RtfSpec.TagThemeFontLoMajor:  					case RtfSpec.TagThemeFontHiMajor:  					case RtfSpec.TagThemeFontDbMajor:  					case RtfSpec.TagThemeFontBiMajor:  					case RtfSpec.TagThemeFontLoMinor:  					case RtfSpec.TagThemeFontHiMinor:  					case RtfSpec.TagThemeFontDbMinor:  					case RtfSpec.TagThemeFontBiMinor:  						// these introduce a new font' but the actual font tag will be  						// the second tag in the group' so we must remember this condition ...  						expectingThemeFont = true;  						break;  				}
Missing Default,Itenso.Rtf.Parser,RtfParser,C:\repos\Sicos1977_msgreader\Parser\Parser\RtfParser.cs,HandleTag,The following switch statement is missing a default case: switch ( tagName )  				{  					case RtfSpec.TagFont:  						if ( fontTableStartLevel > 0 )  						{  							// in the font-table definition:  							// -> remember the target font for charset mapping  							targetFont = tag.FullName;  							expectingThemeFont = false; // reset that state now  						}  						break;  					case RtfSpec.TagFontTable:  						// -> remember we're in the font-table definition  						fontTableStartLevel = level;  						break;  				}
Missing Default,Itenso.Rtf.Parser,RtfParser,C:\repos\Sicos1977_msgreader\Parser\Parser\RtfParser.cs,HandleTag,The following switch statement is missing a default case: switch ( secondChar )  								{  									case '\'':  										// ok' this is a hex-encoded 'byte' -> need to consume both  										// hex digits too  										ReadOneByte( reader ); // high nibble  										ReadOneByte( reader ); // low nibble  										break;  								}
Missing Default,Itenso.Rtf.Parser,RtfParser,C:\repos\Sicos1977_msgreader\Parser\Parser\RtfParser.cs,UpdateEncoding,The following switch statement is missing a default case: switch ( tag.Name )  			{  				case RtfSpec.TagEncodingAnsi:  					UpdateEncoding( RtfSpec.AnsiCodePage );  					break;  				case RtfSpec.TagEncodingMac:  					UpdateEncoding( 10000 );  					break;  				case RtfSpec.TagEncodingPc:  					UpdateEncoding( 437 );  					break;  				case RtfSpec.TagEncodingPca:  					UpdateEncoding( 850 );  					break;  				case RtfSpec.TagEncodingAnsiCodePage:  					UpdateEncoding( tag.ValueAsNumber );  					break;  			}
Missing Default,Itenso.Rtf,RtfSpec,C:\repos\Sicos1977_msgreader\Parser\RtfSpec.cs,GetCodePage,The following switch statement is missing a default case: switch ( charSet )  			{  				case 0:  					return 1252; // ANSI  				case 1:  					return 0; // Default  				case 2:  					return 42; // Symbol  				case 77:  					return 10000; // Mac Roman  				case 78:  					return 10001; // Mac Shift Jis  				case 79:  					return 10003; // Mac Hangul  				case 80:  					return 10008; // Mac GB2312  				case 81:  					return 10002; // Mac Big5  				case 82:  					return 0; // Mac Johab (old)  				case 83:  					return 10005; // Mac Hebrew  				case 84:  					return 10004; // Mac Arabic  				case 85:  					return 10006; // Mac Greek  				case 86:  					return 10081; // Mac Turkish  				case 87:  					return 10021; // Mac Thai  				case 88:  					return 10029; // Mac East Europe  				case 89:  					return 10007; // Mac Russian  				case 128:  					return 932; // Shift JIS  				case 129:  					return 949; // Hangul  				case 130:  					return 1361; // Johab  				case 134:  					return 936; // GB2312  				case 136:  					return 950; // Big5  				case 161:  					return 1253; // Greek  				case 162:  					return 1254; // Turkish  				case 163:  					return 1258; // Vietnamese  				case 177:  					return 1255; // Hebrew  				case 178:  					return 1256; // Arabic  				case 179:  					return 0; // Arabic Traditional (old)  				case 180:  					return 0; // Arabic user (old)  				case 181:  					return 0; // Hebrew user (old)  				case 186:  					return 1257; // Baltic  				case 204:  					return 1251; // Russian  				case 222:  					return 874; // Thai  				case 238:  					return 1250; // Eastern European  				case 254:  					return 437; // PC 437  				case 255:  					return 850; // OEM  			}
